pleiadesId,romanized,attested,language,nameType
599593,"Justinianopolis, Iustinianopolis, Ioustinianopolis",Ἰουστινιανόπολις,grc-Latn,geographic
39441,Juzur Khurīyā Murīyā,جزر خوريا موريا,ar,geographic
727117,jw.s ʿꜣ.s,,,geographic
786059,jwnjjt,,egy,geographic
786059,jwnjt,,egy,geographic
786084,"jwnjt-(mḥjt), jwnjt-mḥjt, jwnjt",,egy,geographic
786059,jwnjt-rsjt,,egy,geographic
786084,"jwnt, Iunyt",,egy,geographic
727117,jwnw,,egy,geographic
727117,jwśʿ3ś,,,geographic
727117,"jwśʿꜣś, jwśʿ3ś, jw.s ʿꜣ.s",,egy,geographic
687931,Jāfo,,,geographic
874545,"J̌erm, Jerm, Djerm",,hy,geographic
658474,K. Maraş,,,geographic
465926,Kabala,,,geographic
638881,Kabalis,,,geographic
638882,Kabalitis L.,,,geographic
857176,Kaballa,,,geographic
60533,Kabana,,,geographic
933948,Kabana,,,geographic
727133,Kabasa,,,geographic
727134,Kabasites Nomos,,,geographic
628995,Kabassos,,,geographic
857177,Kabeira,,,geographic
550604,Kabeireion,,,geographic
540844,Kabeirion,,,geographic
511282,Kabia,,,geographic
628995,Kabissos,,,geographic
438759,Kabom,,,geographic
222075,Kabotoumba,,,geographic
40167,Kaboubathra M.,,,geographic
59885,Kaboura,,grc,geographic
60606,Kaboura,,,geographic
59885,Kabul,,,geographic
216859,Kabyle,,,geographic
933949,Kadara,,,geographic
678215,Kadasa,,,geographic
599490,Kadikalesi,Kadıkalesi,tr,geographic
658569,Kadirli,,tr,geographic
876642,Kadisenoi,,,geographic
589830,Kadiston M.,,,geographic
638883,Kadmos,,,geographic
638884,Kadmos M.,,,geographic
609420,Kadoi,,,geographic
847879,Kadosia,,,geographic
40168,Kadoupoi,,,geographic
884165,Kadousioi,,,geographic
638885,Kadyanda,,,geographic
599677,Kadyie,,,geographic
687902,Kadytis,,grc,geographic
638886,Kagrai,,,geographic
609421,Kagyetteia,,,geographic
874732,Kahat,,,geographic
658474,"Kahramanmaraş, Kahramanmarash, K. Maraş",,tr,geographic
759573,Kahyur,,,geographic
570321,Kaiadas Spelaion,,,geographic
471956,Kaidros,,,geographic
260570,Kaikila,,,geographic
446255,Kaikinon,,,geographic
452348,Kaikinos,,,geographic
89213,Kailios,,,geographic
897779,Kainai,,,geographic
614681,Kainai Komai,,,geographic
570322,Kaine,,,geographic
741485,Kaine,,,geographic
786047,Kaine,,,geographic
857178,Kaine Parembole,,,geographic
50015,Kaineiton Nesos,,,geographic
570322,Kainepolis,,,geographic
863815,Kainepolis,,,geographic
501445,Kainike,,,geographic
501445,Kainoi,,,geographic
373832,Kainon,,,geographic
857179,Kainon Chorion,,,geographic
373833,Kainopolis,,,geographic
452349,Kainys,,,geographic
452350,Kainys Pr.,,,geographic
786047,Kainē polis,,,geographic
786047,"Kainē Polis, Kaine Polis",,grc,geographic
786047,"Kainēpolis, Kainepolis",,grc,geographic
252951,Kaio,,,geographic
260571,Kaipiana,,,geographic
550605,Kaira,,,geographic
589831,Kairatos,,,geographic
89214,Kairenoi,,,geographic
260572,Kairiana,,,geographic
727082,Kairo,,de,geographic
915868,Kaisa,,,geographic
638908,Kaisar M.,,,geographic
491625,Kaisareia,,,geographic
599987,Kaisareia,,,geographic
614866,Kaisareia,,grc,geographic
844959,Kaisareia,,,geographic
854719,Kaisareia,,,geographic
678401,Kaisareia Paralios,,,geographic
678324,Kaisareia tes Philippou,Καισαρεία τῆς Φιλίππου,grc,geographic
521014,Kaisariou Limen,,,geographic
828278,Kaisaros Bomoi,,,geographic
252952,Kaisesa,,,geographic
472077,Kaisias Aigialos,,,geographic
60534,Kaisirotai,,,geographic
252953,Kaiskata,,,geographic
422859,Kaisra,,etruscan-in-latin-characters,geographic
614682,Kakkabokome,,,geographic
874544,Kakkabu M.,,,geographic
638887,Kaklouma,,,geographic
59856,Kakouthis,,,geographic
462265,Kakyparis,,,geographic
462266,Kakyron,,,geographic
462266,Kakyron,κάκυρον,grc,geographic
40169,Kalaa,,,geographic
638888,Kalabantia,,,geographic
638888,Kalabatia,,,geographic
452424,Kalabros,,,geographic
795868,Kalabsha,,,geographic
897780,Kalachene,,,geographic
89215,Kalagon,,,geographic
123092,Kalaigia,,,geographic
50017,Kalaikaris,,,geographic
29620,Kalaiou Nesoi,,,geographic
897780,Kalakene,,,geographic
59857,Kalama Kolpos,,,geographic
570323,Kalamai,,,geographic
716575,Kalamaion,,,geographic
727135,Kalamine,,,geographic
543741,Kalamisos,,,geographic
606313,Kalamoi,,,geographic
776188,Kalamon,,,geographic
678217,Kalamon Limne,,,geographic
648659,Kalamon M.,,,geographic
521050,Kalamos,,,geographic
668277,Kalamos,,,geographic
589832,Kalamyde,,,geographic
619096571,Kalan,,tr,geographic
50657,Kalandadioua,,,geographic
648660,Kalanthia,,,geographic
446256,Kalasarna,Καλάσαρνα,grc,geographic
511283,Kalasyrta,,,geographic
256241,Kalatha,,,geographic
570324,Kalathion M.,,,geographic
256241,Kalathousa,,,geographic
570325,Kalaureia,,,geographic
465927,Kalauria,,,geographic
754796063,Kalavasos Ayios Dhimitrios,,el,geographic
894019,Kalaḫ,,,geographic
638889,Kalbis,,,geographic
256241,Kaldouba,,,geographic
570326,Kale,,,geographic
462123,Kale Akte,Καλὴ Ἀκτή,grc,geographic
550607,Kale Peuke,,,geographic
769548551,Kale-i Sulṭaniye,,,geographic
311111,Kalefacel Saltus,,,geographic
311111,Kalefacelensis Saltus,,,geographic
501438,"Kalekoy, Kaleköy",Kaleköy,tr,geographic
442794,Kalena,,,geographic
438760,Kalene,,,geographic
550608,Kaleon,,,geographic
844961,Kales,,,geographic
844962,Kales,,,geographic
687936,Kalgouia,,,geographic
894019,Kalhu,,,geographic
491627,Kalindoia,,,geographic
50019,Kalindoia,,,geographic
599679,Kalinos,,,geographic
50020,Kaliour,,,geographic
256242,Kalipous,,,geographic
130617,Kalisia,,,geographic
540846,Kallas,,,geographic
60677,Kallatiai,,,geographic
554245,Kalleneis,,,geographic
573270,Kallia,,,geographic
580000,Kallia,,,geographic
573270,Kalliai,,,geographic
540847,Kalliaros,,,geographic
716575,Kallias,,,geographic
716576,Kallias Akron,,,geographic
845031,Kallichoros,,,geographic
540848,Kallidromon,,,geographic
50023,Kalliena,,,geographic
50024,Kalliga,,,geographic
50025,Kalligeris,,,geographic
49951,Kalligikon Pr.,,,geographic
550609,Kallikolone M.,,,geographic
260521,Kallikoula,,,geographic
270329,Kallikoula,,,geographic
638890,Kallimache,,,geographic
668318,Kallinikos,,grc,geographic
707522,Kallinousa Pr.,,,geographic
540849,Kallion,,,geographic
21349240,Kallipatrai,Καλλιπάτραι,grc,geographic
741486,Kalliphanous,,,geographic
226644,Kallipidai,,,geographic
442625,Kallipolis,,,geographic
465928,Kallipolis,,,geographic
494574,Kallipolis,,,geographic
501450,Kallipolis,,,geographic
501450,Kallipolis,,,geographic
540849,Kallipolis,,,geographic
599681,Kallipolis,,,geographic
599682,Kallipolis,,,geographic
501450,"Kallipolis, Kallipoulis",,grc,geographic
494575,Kallipolitai,,,geographic
501450,Kallipoulis,,,geographic
256242,Kallipous,,,geographic
697677,Kalliroe,,,geographic
845015,Kallistratia,,,geographic
494576,Kalliterai,,,geographic
540851,Kallithera,,,geographic
614683,Kallydion,,,geographic
844965,Kalmizene,,,geographic
589834,Kaloi Limenes,,,geographic
481872,Kaloikinoi,,,geographic
315036,Kalon Akroterion,,,geographic
648679,Kalon Korakesion,,,geographic
29621,Kalon Oros,,,geographic
226645,Kalon Stoma,,,geographic
876643,Kalonos,,,geographic
857180,Kalos,,,geographic
521051,Kalos Agros,,,geographic
226646,Kalos Limen,,,geographic
98993,Kaloukones,,,geographic
501451,Kalpapouritai,,,geographic
511284,Kalpas,,,geographic
511285,Kalpe,,,geographic
256063,Kalpia,,,geographic
847880,Kalpiton,,,geographic
550611,Kalydnai,,,geographic
599683,Kalydnioi,,,geographic
599684,Kalymna,,,geographic
638891,Kalynda,,,geographic
614684,Kalytos,,,geographic
874373,"Kalē Archē, Kale Arche",,grc,geographic
462267,Kalḕ Áktē,Καλὴ Ἀκτή,grc,geographic
894019,"Kalḫu, Kalkhu, Kalakh, Kalah, Calah, Kalach",,akk,geographic
894019,"Kalḫu, Kalkhu, Kalakh, Kalah, Calah, Kalach",,asyr,geographic
550612,Kamai,,,geographic
494577,Kamakai,,,geographic
50032,Kamani,,,geographic
49939,Kamara,,,geographic
236497,Kamarika,,,geographic
462126,"Kamarina, Camarina",Καμάρινα,grc,geographic
614685,Kamaxos,,,geographic
903053,Kambadene,,,geographic
240935,Kambaiton,,,geographic
59858,Kamberichon Stoma,,,geographic
59859,Kambistholoi,,,geographic
59860,Kambouson Stoma,,,geographic
863817,Kambysene,,,geographic
863818,Kambyses,,,geographic
866026,Kamechia,,,geographic
614686,Kameinoi,,,geographic
741487,Kameliane Ousia,,,geographic
40170,Kamelokomai,,,geographic
930198,Kamenush,,,geographic
59861,Kamigara,,,geographic
465929,Kamikos,,,geographic
560720,Kamilonísi,Καμηλονήσι,el,geographic
741488,Kaminoi,,,geographic
589836,Kamiris,,,geographic
589807,Kamiros,,,geographic
589836,Kamiros,,,geographic
628997,Kamisa,,,geographic
530942,Kammania,Καμμανία,grc,geographic
50032,Kammoni,,,geographic
619177,Kamoulianai,,,geographic
860813,Kamouresarbon,,,geographic
678218,Kamous,,,geographic
903053,Kampada,,,geographic
619178,Kampai,,,geographic
903053,Kampanda,,,geographic
903102,Kampanda,,peo,geographic
767845,Kampe,,,geographic
118775,Kampoi,,,geographic
521052,Kampos,,,geographic
494578,Kampsa,,,geographic
507412,Kamsantos,,,geographic
874536,"Kamul, Mon.",,,geographic
648662,Kana,,,geographic
678219,Kana,,,geographic
678220,Kana,,,geographic
60535,Kanagara,,,geographic
59862,Kanagora,,,geographic
550618,Kanai,,,geographic
554247,Kanai,,,geographic
897779,Kanai,,,geographic
550615,Kanaites,,,geographic
260574,Kanaka,,,geographic
30236,Kanasida,,,geographic
501453,Kanastraion Pr.,,,geographic
30221,Kanate,,,geographic
50033,Kanathra,,,geographic
59669,"Kandahār, Kandahar, Candahar",,fa,geographic
60536,Kandak,,,geographic
446257,Kandane,,,geographic
211436,Kandanon,,,geographic
844968,Kandara,,,geographic
60537,Kandaroi,,,geographic
638892,Kandyba,,,geographic
884886,Kandys,,,geographic
59669,Kandāhār,,,geographic
39355,Kane,,,geographic
550618,Kane,,,geographic
550616,Kane M.,,,geographic
550417,Kane Pr.,,,geographic
599743,Kanebion,,,geographic
472078,Kanelate,,,geographic
138269,Kanentellos,,,geographic
138269,Kanentelos,,,geographic
543742,Kanethos,,,geographic
628923,"Kaneš, Kanesh",,asyr,geographic
903054,Kangavar,,,geographic
628923,"Kaniš, Kanish",,asyr,geographic
229557,Kankytos,,,geographic
648662,Kanna,,,geographic
50035,Kannagara,,,geographic
727137,Kanobikon Stoma,,,geographic
727138,Kanobikos,,,geographic
727140,Kanobikos Kolpos,,,geographic
59862,Kanogiza,,,geographic
727136,Kanope,,,geographic
741489,Kanopias,,,geographic
727139,Kanopike Limne,,,geographic
727140,Kanopikos Kolpos,,,geographic
211425281,Kanopische Mündung [2],,,geographic
211425281,"Kanopische Mündung, Mouth of the Canopic Branch",,de,geographic
523980,Kanopos,,,geographic
619179,Kanotala,,,geographic
631213,Kanotala,,,geographic
299004,Kanoukis,,,geographic
79542,Kanovium,,,geographic
50038,Kantakossyla,,,geographic
589838,Kantanos,,,geographic
589838,"Kantanos, Kandanos",Κάντανος,el,geographic
599688,Kantharion Pr.,,,geographic
579966,Kantharos Limen,,,geographic
30221,Kanthatis,,,geographic
59863,Kanthi,,,geographic
59733,Kanthikos Kolpos,,,geographic
79543,Kantion Akron,,,geographic
648663,Kanytelis,,,geographic
648663,Kanytella,,,geographic
658493,Kanč',,,geographic
211425281,Kanōbikon stoma,,,geographic
211425281,"Kanōbikon Stoma, Kanobikon Stoma",,grc,geographic
573271,Kaous,,,geographic
884166,Kapan,,,geographic
678221,Kaparasima,,,geographic
631939,Kaparkelis,,,geographic
874420,Kapauta,,,geographic
874593,Kapauta Limne,,,geographic
668278,Kaperkoraon,,,geographic
668279,Kaperlatinou,,,geographic
658494,Kapernabou,,,geographic
668280,Kapernagatha,,,geographic
678231,Kapharnaoum,,,geographic
678223,Kapharsaba,,,geographic
540852,Kaphereus Pr.,,,geographic
543743,Kaphreis,,,geographic
570329,Kaphyai,,,geographic
573272,Kaphyatike Petra,,,geographic
222076,Kapistouria,,,geographic
678224,Kapitolias,,,geographic
874438,"Kaplıca, Kaplica, Kaplija",,tr,geographic
874420,Kapoutan,,,geographic
1001922,Kappadokia I,,,geographic
1001923,Kappadokia II,,,geographic
687938,Kapparetaia,,,geographic
416819,Kaprai,,,geographic
674243,Kapranana,,,geographic
638894,Kapria L.,,,geographic
462268,Kaprianon,,,geographic
658495,Kaprobarada,,,geographic
658496,Kaprokera,,,geographic
658497,Kaprokeram,,,geographic
658497,Kaprokerama,,,geographic
658498,Kaprokilla,,,geographic
658499,Kaproliaba,,,geographic
501455,Kapros,,,geographic
501456,Kapros,,,geographic
638895,Kapros,,,geographic
894184,Kapros,,,geographic
894184,Kapros,,grc,geographic
494578,Kapsa,,,geographic
432754,Kapue,Καπύη,grc,geographic
874420,Kaputa,,,geographic
285456,Kaputtasaccora,,,geographic
285428,Kaputurbe,,,geographic
430344980,Kar Tuk.-N.,,,geographic
430344980,Kar Tukulti Ninurta,,,geographic
629685,Kara Magara Kopru,Kara Mağara Köprü,tr,geographic
609367,Karaca Hüyük,,,geographic
609367,"Karacahüyük, Karaca Hüyük, Karaca Höyük, Karacahöyük",,tr,geographic
511271,Karaevlialti,Karaevlialtı,tr,geographic
628923,"Karahüyük, Karahöyük",,tr,geographic
897781,Karai,,,geographic
697648,Karak,,,geographic
471900,Karalis Akra,,,geographic
638897,Karalis L.,,,geographic
471957,Karalitanos Kolpos,,,geographic
638898,Karallia,,,geographic
252954,Karalus,,,geographic
629685,Karamagara Koprusu,Karamağara Köprüsü,tr,geographic
844970,Karambis,,,geographic
844971,Karambis Pr.,,,geographic
629076,Karana,,,geographic
540853,Karandai,,,geographic
523977,Karandas,,,geographic
736932,Karanis,,,geographic
857107,Karanitis,,,geographic
631214,Karape,,,geographic
60538,Karatai,,,geographic
252955,Karaues,,,geographic
39356,Karbai,,,geographic
40095,Karbai,,,geographic
619181,Karbala,,,geographic
554248,Karbaleida,,,geographic
890432540,Karbalā,,,geographic
890432540,"Karbalāʾ, Karbala', Karbala, al-Karbala'",,arb,geographic
89173,Karbantorigon,,,geographic
222077,Karberos,,,geographic
442626,Karbinai,,,geographic
60539,Karbis,,,geographic
614687,Karbokometon Demos,,,geographic
20505,Karbones,,,geographic
874418,Karcharoman,,,geographic
652345,Kardabounda,,,geographic
40172,Kardamine,,,geographic
716577,Kardamis,,,geographic
716578,Kardamis,,,geographic
550619,Kardamyle,,,geographic
570330,Kardamyle,,,geographic
229559,Kardesos,,,geographic
501458,Kardia,,,geographic
874541,Kardouchoi,,,geographic
876644,Kardouchoi,,,geographic
687902,Kardytos,,grc,geographic
550620,Karena,,,geographic
550621,Karene,,,geographic
874542,Karenitis,,,geographic
471958,Karensioi,,,geographic
50041,Kareoi,,,geographic
299005,Karepoula,,,geographic
511286,Karesene,,,geographic
511287,Karesos,,,geographic
707525,Kargaiai Pr.,,,geographic
965870114,Kari,,ka,geographic
1001916,Karia,,,geographic
60540,Kariatas,,,geographic
699899,Kariatha,,,geographic
687947,Kariathiareim,,,geographic
554249,Karidai,,,geographic
50042,Karige,,,geographic
50658,Karikardama,,,geographic
278617,Karikon Teichos,,,geographic
622140,Karima,,,geographic
874373,Karin,,hy,geographic
903055,Karina,,,geographic
599795,Karion,,,geographic
550623,Karios M.,,,geographic
622144,Karissa,,,geographic
246297,Karistoi,,,geographic
481874,Karistoron,,,geographic
270330,Karka,,,geographic
638899,Karkabo,,,geographic
912957,Karkar,,,geographic
464208936,Karkaria,,grc,geographic
697750,Karkaria,,,geographic
550624,Karkasos,,,geographic
877316,Karkathiokerta,,,geographic
894022,Karkh Firuz,,,geographic
912872,Karkh Maisan,,,geographic
893941,Karkha de Beth Seluk,,,geographic
903047,Karkha de Ladan,,,geographic
226652,Karkine,,,geographic
226653,Karkinites,,,geographic
226658,Karkinitis,Καρκινῖτις,grc,geographic
226654,Karkinitis Kolpos,,,geographic
543744,Karkinous,,,geographic
29625,Karkuya,,,geographic
628929,Karmala,,,geographic
631215,Karmalas,,,geographic
658503,Karmalas,,,geographic
29626,Karmana,,,geographic
50044,Karmara,,,geographic
609423,Karmeios,,,geographic
609424,Karmena,,,geographic
536085,Karmina,,,geographic
59718,Karmina,,,geographic
638900,Karmylessos,,,geographic
39357,Karna,,,geographic
678227,Karnaia,,,geographic
786017,Karnak,,de,geographic
786017,Karnak,,en,geographic
629003,Karnalis,,,geographic
39357,Karnana,,,geographic
60476,Karnasa,,,geographic
60541,Karnasa,,,geographic
570331,Karnasion,,,geographic
573273,Karneates M.,,,geographic
59718,Karnine,,,geographic
570332,Karnion,,,geographic
573274,Karnion,,,geographic
89216,Karnonakai,,,geographic
530917,Karnos,,,geographic
668223,Karnos,,,geographic
874373,"Karnu Kalaki, Karnu-Kalaki",,ka,geographic
874373,"Karnu Kalaki, Karnu-Kalaki",,ka,geographic
825284,Karoia,,,geographic
216860,Karon Limen,,,geographic
236406,Karonion,,,geographic
50046,Karoura,,,geographic
638901,Karoura,,,geographic
194055,Karous Adios Oros,,,geographic
857181,Karousa,,,geographic
707526,Karpasia,,,geographic
707527,Karpasiai,Καρπασία,grc,geographic
638902,Karpasyanda,,,geographic
1063,Karpates Oros,,,geographic
599691,Karpathion Mare,,,geographic
589841,Karpathos,Κάρπαθος,grc,geographic
590010,Karpathou Ktoina,,,geographic
256063,Karpeia,,,geographic
30239,Karpella Pr.,,,geographic
256063,Karpessos,,,geographic
256063,Karpia,,,geographic
222078,Karpoudaimon,,,geographic
494579,Karrabia,,,geographic
383611,Karrea,,,geographic
229558,Karrodounon,,,geographic
965870114,Kars,,hy,geographic
965870114,Kars,,ru,geographic
965870114,Kars,,tr,geographic
658569,Karsbazar,,,geographic
965870114,Karse,,None,geographic
554250,Karseai,,,geographic
554250,Karseis,,,geographic
658504,Karsos,,,geographic
658569,"Karspazar, Karsbazar",,tr,geographic
965870114,"Karsē, Karse",,grc,geographic
50659,Kartasynar,,,geographic
507474,Kartera Kome,,,geographic
857283,Karteron Teichos,,,geographic
570333,Karthaia,,,geographic
897782,Karthara,,,geographic
50660,Kartinata,,,geographic
211437,Kartum,,,geographic
965870114,"Karuc̣ berd, Karuc̣, Karouts, Karuts, Karuts'",,hy,geographic
